"name,""Actor"",""Gender"",""Hair"",""Age"",""Occupation"",""Family"",""First Appearance"",""Last Appearance"",""Cause of Death"",""Cause of Death"",""Status"",""Series Lifespan"",""Ethnicity"""
"Scott,""Kenric Green"",""Male"",""Black"",""Mid 30s to Early 40s"",""Supply Runner for the Alexandria Safe-Zone Member of the Militia Alexandria prison guard "",""Unknown"",""""""First Time Again"""""","""",""Some Guy"","""",""Alive"",""	    """"First Time Again"""" to Present"",""African-American"""
"Mrs. Robinson,""Jennifer Riker"",""Female"",""Brown"",""Early 40s"",""Gardener for The Alexandria Safe-Zone "",""Unknown"",""""""The Obliged"""""","""",""Some Guy"","""",""Alive"",""	    """"The Obliged"""" to Present"",""Caucasian-American"""
"Nora,""Tamara Austin"",""Female"",""Black"",""Early 30s"",""Gardener for the Alexandria Safe-Zone Alexandria Coucilmember "",""Unknown"",""""""The Obliged"""""","""",""Spend"","""",""Alive"",""	    """"The Obliged"""" to Present"",""African-American"""
"Heath,""Corey Hawkins"",""Male"",""Brown"",""Mid to late 20s"",""Supply Runner for the Alexandria Safe-Zone "",""Unknown"",""""""First Time Again"""""",""""""Swear"""" "",""Start to Finish The Next World "","""",""Unknown"",""	    """"First Time Again"""" to """"Swear"""" "",""African-American"""
"Bruce,""Ted Huckabee"",""Male"",""Brown"",""Early to mid 40s"",""Construction Worker at the Alexandria Safe-Zone Member of the Militia "",""Unknown"",""""""Spend"""""",""""""Do Not Send Us Astray"""""",""Still Gotta Mean Something"",""Injured with a tainted weapon by the Saviors Put down at his own request by Rick, Daryl, Maggie, Bertie or Carol "",""Dead"",""	    """"Spend"""" to """"Do Not Send Us Astray"""""",""Caucasian-American"""
"Tobin,""Jason Douglas"",""Male"",""Brown "",""Late 40s to Early 50's"",""Laborer Former Construction Foreman for the Alexandria Safe-Zone Former Look-Out for the Alexandria Safe-Zone Member of the Militia "",""Carol Peletier - Ex-Girlfriend - Relatives"",""""""Forget"""""",""""""What Comes After"""" "",""Still Gotta Mean Something"",""Injured by Derek with a tainted weapon and succumbed to the infection Stabbed in the head by Carol Peletier "",""Dead"",""	    """"Forget"""" to """"Do Not Send Us Astray"""""",""Caucasian-American"""
"Kent,""David Marshall Silverman"",""Male"",""Dark brown"",""Mid 40s"",""Member of the Militia "",""Unknown"",""""""Forget"""""",""""""The First Day of the Rest of Your Life"""""",""Still Gotta Mean Something"",""Grenade attack caused by The Saviors."",""Dead"",""	    """"Forget"""" to """"The First Day of the Rest of Your Life"""""",""Caucasian-American"""
"Anna,""Vanessa Cloke"",""Female"",""Brown"",""Late 30s to Early 40s"",""Unknown"",""Unknown"",""""""Now"""""",""""""Service"""""",""Stradivarius "",""Grenade attack caused by the Saviors."",""Dead"",""	    """"Now"""" to """"Service"""""",""Caucasian-American"""
"Mikey,""Elijah Marcano"",""Male"",""Black"",""Mid to late Teens"",""School Student "",""Unknown"",""""""Remember"""""",""""""Forget"""""",""Thank You"",""Grenade attack caused by the Saviors. "",""Dead"",""	    """"Remember"""" to """"Forget"""""",""Caucasian-American"""
"Francine,""Dahlia Legault"",""Female"",""Dark brown"",""Late 20s to early 30s"",""Military/Police Officer Construction Worker at the Alexandria Safe-Zone Member of the Militia "",""Unknown"",""""""Spend"""""",""""""What Comes After"""" "",""Thank You"",""Shot in the chest by an unnamed Savior. Put down by an unnamed Militia member. "",""Dead"",""	    """"Spend"""" to """"The Damned"""""",""Caucasian-American"""
"Olivia,""Ann Mahoney"",""Female"",""Black"",""Late 30s to early 40s"",""Coffee shop employee Inventory Manager at the Alexandria Safe-Zone "",""Unknown"",""""""Remember"""""",""""""Hearts Still Beating"""""",""Thank You"",""Shot in the face by Arat at the order of Negan."",""Dead"",""	    """"Remember"""" to """"Hearts Still Beating"""""",""Caucasian-American"""
"Denise Cloyd,""Merritt Wever"",""Female"",""Dirty blonde"",""Early to mid 30s"",""Psychiatrist Medic for the Alexandria Safe-Zone "",""Tara Chambler - Former GirlfriendDennis Cloyd - Twin Brother "",""""""JSS"""""",""""""Twice as Far"""""",""Thank You"",""Accidentally shot through the eye with Daryl's crossbow by Dwight."",""Dead"",""	    """"JSS"""" to """"Twice as Far"""""",""Caucasian-American"""
"Nicholas,""Michael Traynor"",""Male"",""Dark Brown"",""Late 30s to early 40s"",""Supply Runner for the Alexandria Safe-Zone "",""Unknown"",""""""Remember"""""",""""""Heads Up"""" "",""Thank You"",""Suicide via self-inflicted gunshot to the head."",""Dead"",""	    """"Remember"""" to """"Thank You"""""",""Caucasian-American"""
"Tommy,""Duane Kicak"",""Male"",""Blonde"",""Early 30s"",""Construction Worker for the Alexandria Safe-Zone "",""Unknown"",""""""Forget"""""",""""""Thank You"""""",""Thank You"",""Devoured by walkers  Stabbed in the head by Rick Grimes. "",""Dead"",""	    """"Forget"""" to """"Thank You"""""",""Caucasian-American"""
"Annie,""Beth Keener"",""Female"",""Brown"",""Mid 20s"",""Supply Runner for the Alexandria Safe-Zone "",""Unknown"",""""""First Time Again"""""",""""""Thank You"""""",""The Big Scary U"",""Devoured by walkers."",""Dead"",""	    """"First Time Again"""" to """"Thank You"""""",""Caucasian-American"""
"Will,""Unknown"",""Male"",""Red"",""19"",""Supply Runner for the Alexandria Safe-Zone "",""Unknown"",""""""Thank You"""" "",""""""Thank You"""" "",""The Bridge"",""Devoured by walkers Stabbed in the head by Nicholas "",""Dead"","""",""Caucasian-American"""
"Sturgess,""Jonathan Kleitman"",""Male"",""Brown"",""Early to mid 20's"",""Gardener for the Alexandria Safe-Zone "",""Unknown"",""""""First Time Again"""""",""""""Thank You"""""",""The Cell Mercy "",""Devoured by walkers."",""Dead"",""	    """"First Time Again"""" to """"Thank You"""""",""Caucasian-American"""
"Barnes,""Justin Miles"",""Male"",""Brown"",""Late 20s to early 30s"","""","""",""""""First Time Again"""""",""""""Thank You"""""",""The Damned"",""Throat ripped out by a walker and then stabbed in the head by Michonne to prevent reanimation."",""Dead"",""	    """"First Time Again"""" to """"Thank You"""""",""Caucasian-American"""
"Stacy,""Stacy Payne"",""Female"",""Brown"",""Late 30s to early 40s"",""Unknown"",""Unknown"",""""""Remember"""""",""""""JSS"""" "",""The Damned"",""Killed by Wolves"",""Dead"",""	    """"Remember"""" to """"JSS"""""",""Caucasian-American"""
"Bobby,""Robert Morato"",""Male"",""Black"",""Mid 40s"",""Unknown"",""Unknown"",""""""Remember"""""",""""""Now"""""",""The Damned"",""Killed by the Wolves."",""Dead"",""	    """"Remember"""" to """"Now"""""",""Caucasian-American"""
"Michael,""Mikey Leo"",""Male"",""Brown"",""Late 20s to early 30s"",""Unknown"",""Unknown"",""""""First Time Again"""""",""""""Now"""" "",""The Damned"",""Killed by Wolves"",""Dead"",""	    """"First Time Again"""" to """"JSS"""""",""Caucasian-American"""
"Holly,""Laura Beamer"",""Female"",""Blonde"",""Early 20s"",""Gate Duty at the Alexandria Safe-Zone "",""Unknown"",""""""JSS"""""",""""""What Comes After"""" "",""The Damned"",""Stabbed by a member of the Wolves and died from blood loss. Later stabbed in the head by Denise Cloyd."",""Dead"",""	    """"JSS"""""",""Caucasian-American"""
"Erin,""Tiffany Morgan"",""Female"",""Brown"",""Late 30s to Early 40s"",""Unknown"",""Unknown"",""""""Forget"""""",""""""JSS"""""",""The Damned"",""Abdomen sliced open by Aphid then stabbed in the head by Carol."",""Dead"",""	    """"Forget"""" to """"JSS"""""",""Caucasian-American"""
"Samantha,""Sierra Laird"",""Female"",""Blonde"",""Mid 20s"",""Unknown"",""Unknown"",""""""JSS"""""",""""""Now"""""",""The Day Will Come When You Won't Be"",""Killed by the Wolves. Put down by an Alexandria resident. "",""Dead"",""	    """"JSS"""""",""Caucasian-American"""
"Jeffery,""Jackson Ward"",""Male"",""Brown"",""Mid 20s"",""Unknown"",""Unknown"",""""""JSS"""""",""""""JSS"""""",""The First Day of the Rest of Your Life"",""Throat slashed by the Wolves. Stabbed in the head by Morgan Jones "",""Dead"","""",""Caucasian-American"""
"Dinesh,""Cal Johnson"",""Male"",""Brown"",""Early 40s"","""","""",""""""JSS"""""",""""""Now"""""",""The First Day of the Rest of Your Life"",""Killed by the Wolves."",""Dead"","""",""Caucasian-American"""
"Dan,""Keith Brooks"",""Male"",""Brown"",""Mid 40s"",""Unknown"",""Unknown"",""""""Alone"""""",""""""A"""""",""The First Day of the Rest of Your Life"",""Disemboweled and then repeatedly stabbed to death by Rick Grimes."",""Dead"",""	    """"Alone"""" to """"A"""""",""Caucasian-American"""
"Charlyne,""Unknown"",""Female"",""Brown"",""Late 30s"",""Unknown"",""Unknown"",""""""JSS"""""",""""""Now"""" "",""The Grove"",""Dismembered by a Wolf"",""Dead"","""",""Caucasian-American"""
"O'Hara,""None"",""Male"",""Brown"",""Early 30s"",""Unknown"",""Unknown"",""""""JSS"""" "",""""""Now"""" "",""The Grove"",""Dismembered with an axe by an unnamed Wolf"",""Dead"","""",""Caucasian-American"""
"Adrian,""Andrew Rusk"",""Male"",""Auburn"",""Early 30s"","""","""",""""""JSS"""""",""""""Now"""""",""The King, the Widow, and Rick"",""Stabbed to death by a Wolf"",""Dead"",""	    """"JSS"""""",""Caucasian-American"""
"Richards,""Darian FisherDalton Louis Simons "",""Male"",""Brown"",""Late 20s to Early 30s"",""Guard of the Alexandria Safe-Zone "","""",""""""JSS"""""",""""""JSS"""""",""The King, the Widow, and Rick"",""Burned alive by the Wolves and then stabbed in the head by Maggie Greene."",""Dead"",""	    """"JSS"""""",""Caucasian-American"""
"Park,""Bayland Rippenkroeger"",""Male"",""Brown"",""Mid 20s"","""","""",""""""JSS"""""",""""""Now"""" "",""The Lost and the Plunderers"",""Stabbed in the chest with a wooden spear by a Wolf."",""Dead"",""	    """"JSS"""""",""Caucasian-American"""
"Shelly Neudermeyer,""Susie Spear Purcell"",""Female"",""Auburn"",""Mid 40s"",""Unknown"",""Unknown"",""""""Forget"""""",""""""JSS"""""",""The Lost and the Plunderers"",""Stomach slashed open and head hacked by an unnamed Wolf."",""Dead"",""	    """"Forget"""" to """"JSS"""""",""Caucasian-American"""
"Carter,""Ethan Embry"",""Male"",""Brown"",""Late 30s"",""Construction Worker at the Alexandria Safe-Zone "",""Unknown"",""""""First Time Again"""""",""""""First Time Again"""""",""The Obliged"",""Bitten on the cheek by a walker Stabbed in the back of the head by Rick Grimes "",""Dead"","""",""Caucasian-American"""
"Eric Raleigh,""Jordan Woods-Robinson"",""Male"",""Auburn"",""Late 20s to early 30s"",""NGO Worker Former Recruiter for the Alexandria Safe-Zone Member of the Militia "",""Aaron - Former Boyfriend"",""""""The Distance"""""",""""""Monsters"""""",""The Same Boat"",""Shot in the abdomen by a Savior, bled out and reanimated due to untreated injuries. "",""Undead"",""	    """"The Distance"""" to """"Monsters"""""",""Caucasian-American"""
"Bob Miller,""Curtis Jackson"",""Male"",""Gray"",""Mid 70s"","""",""Natalie Miller - Former Wife  - 5 Children - 12 Grandchildren"",""""""Remember"""""",""""""Do Not Send Us Astray"""""",""The Same Boat"",""Natural Causes "",""Dead"",""	    """"Remember"""" to """"Do Not Send Us Astray"""""",""Caucasian-American"""
"Natalie Miller,""Helen Jackson"",""Female"",""Gray"",""Mid 70s"","""",""Bob Miller - Former Husband  - 5 Children  - 12 Grandchildren"",""""""Remember"""""",""""""First Time Again"""""",""The Same Boat"",""Killed by the Wolves."",""Dead"",""	    """"Remember"""" to """"First Time Again"""""",""Caucasian-American"""
"Spencer Monroe,""Austin Nichols"",""Male"",""Brown"",""Late 20s to early 30s"",""Lookout for the Alexandria Safe-Zone "",""Deanna Monroe - Mother Reg Monroe - Father  Aiden Monroe - Brother Rosita Espinosa - Ex-Lover"",""""""Forget"""""",""""""Hearts Still Beating"""""",""The Suicide King"",""Disemboweled by Negan. Stabbed in the forehead by Rick Grimes. "",""Dead"",""	    """"Forget"""" to """"Hearts Still Beating"""""",""Caucasian-American"""
"Deanna Monroe,""Tovah Feldshuh"",""Female"",""Auburn"",""Late 50s"",""Ohio U.S. Congresswoman    Former Leader of the Alexandria Safe-Zone "",""Reg Monroe - Former Husband Aiden Monroe - Son Spencer Monroe - Son "",""""""Remember"""""",""""""The Day Will Come When You Won't Be"""" "",""The Suicide King"",""Bitten by a walker Stabbed in the head by Spencer Monroe "",""Dead"",""	    """"Remember"""" to """"Start to Finish"""""",""Caucasian-American"""
"Reg Monroe,""Steve Coulter"",""Male"",""Gray"",""Late 50s to Early 60s"",""Professor of Architecture Head Architect for The Alexandria Safe-Zone  "",""Deanna Monroe - Former Wife Aiden Monroe - Son Spencer Monroe - Son "",""""""Forget"""""",""""""First Time Again"""" "",""This Sorrowful Life"",""Throat accidentally sliced open by Pete Anderson and quickly dies of blood loss. Put down by Abraham Ford "",""Dead"",""	    """"Forget"""" to """"Conquer"""""",""Caucasian-American"""
"Aiden Monroe,""Daniel Bonjour"",""Male"",""Black"",""Late 20s to early 30s"",""Army R.O.T.C. College Student Supply Runner for the Alexandria Safe-Zone  "",""Reg Monroe - Father Deanna Monroe - Mother Spencer Monroe - Brother "",""""""Remember"""""",""""""Spend"""""",""This Sorrowful Life "",""Impaled by three metal bars after accidentally shooting a grenade and later devoured by walkers"",""Dead"",""	    """"Remember"""" to """"Spend"""""",""Caucasian-American"""
"Ron Anderson,""Austin Abrams"",""Male"",""Light Brown"",""Mid to late teens"",""Student "",""Pete Anderson - Father Jessie Anderson - Mother Sam Anderson - Brother Enid - Ex-Girlfriend"",""""""Remember"""""",""""""No Way Out"""""",""Too Far Gone"",""Stabbed through the heart by Michonne to protect Rick from being shot, then immediately devoured by walkers."",""Dead"",""	    """"Remember"""" to """"No Way Out"""""",""Caucasian-American"""
"Jessie Anderson,""Alexandra Breckenridge"",""Female"",""Blonde"",""Early to Mid 30s"",""Hair Stylist Pantry Worker for the Alexandria Safe-Zone "",""Pete Anderson - Former Husband Ron Anderson - Son Sam Anderson - Son "",""""""Remember"""""",""""""No Way Out"""""",""Too Far Gone"",""Devoured by walkers."",""Dead"",""	    """"Remember"""" to """"No Way Out"""""",""Caucasian-American"""
"Sam Anderson,""Major Dodson"",""Male"",""Dirty Blond"",""10-12"",""Assumed Elementary School Student "",""Pete Anderson - Father Jessie Anderson - Mother Ron Anderson - Brother "",""""""Remember"""""",""""""No Way Out"""""",""Too Far Gone"",""Devoured by walkers."",""Dead"",""	    """"Remember"""" to """"No Way Out"""""",""Caucasian-American"""
"Pete Anderson,""Corey Brill"",""Male"",""Blond"",""Mid 30s"",""Surgeon Doctor for the Alexandria Safe-Zone "",""Jessie Anderson - Former Wife Ron Anderson - Son Sam Anderson - Son "",""""""Remember"""""",""""""First Time Again"""" "",""Too Far Gone"",""Shot in the head by Rick Grimes"",""Dead"",""	    """"Remember"""" to """"Conquer"""""",""Caucasian-American"""
"Betsy,""Jasmine Kaur"",""Female"",""Brown"",""Late 20s to early 30s"",""Unknown"",""David - Former Husband "",""""""Now"""""",""""""Now"""""",""Too Far Gone"",""Slashing her own wrist   Stabbed in the eye socket by Jessie. "",""Dead"","""",""Caucasian-American"""
"Aphid,""Duke Jackson"",""Male"",""Brown"",""Early to mid 30s"",""Unknown"",""Unknown"",""""""JSS"""""",""""""JSS"""""",""Too Far Gone"",""Stabbed in the head by Carol Peletier"",""Dead"",""	    """"JSS"""""",""Caucasian-American"""
"Siddiq,""Avi Nash"",""Male"",""Dark Brown"",""Mid 30s"",""Resident Doctor Medic for the Alexandria Safe-Zone Member of the Militia Councilmember for the Alexandria Safe-Zone "","" - Mother  - Father  - Aunt"",""""""Mercy"""""","""",""Too Far Gone"","""",""Alive"",""	    """"Mercy"""" to Present"",""Arab-American"""
"Eastman,""John Carroll Lynch"",""Male"",""Black "",""Late 40s"",""Forensic psychiatrist "","" - Former Wife  - Daughter  - Son Tabitha - Pet "",""""""Here's Not Here"""" "",""""""Here's Not Here"""" "",""Too Far Gone"",""Bitten by a walker.  Shot in the head by Morgan Jones. "",""Dead"",""	    """"Here's Not Here"""""",""Caucasian-American"""
"Negan,""Jeffrey Dean Morgan"",""Male"",""Black "",""Early to Mid 50s"",""Unspecified profession dealing with children Former Leader of the Saviors "",""Lucille - Former Wife  - MotherSherry - Former """"Wife""""Amber - Ex-""""Wife""""Tanya - Ex-""""Wife""""Frankie - Ex-""""Wife""""Two Unnamed Ex-""""Wives"""" Several Stray Dogs "",""""""Last Day on Earth"""""","""",""Too Far Gone"","""",""Alive"",""	    """"Last Day on Earth"""" to Present"",""Caucasian-American"""
"Laura,""Lindsley Register"",""Female"",""Blonde"",""Late 20s to Early 30s"",""Former Lieutenant of the Saviors Member of the Militia Councilmember for the Alexandria Safe-Zone "",""Unknown"",""""""The Cell"""""","""",""Triggerfinger"","""",""Alive"",""	    """"The Cell"""" to Present"",""Caucasian-American"""
"Frankie,""Elyse Nicole DuFour"",""Female"",""Ginger"",""Late 20s to early 30s"",""Masseuse Former Servant for Eugene Porter Gardener for the Sanctuary "",""Negan - Ex-""""Husband"""""",""""""Sing Me a Song"""""","""",""TS-19"","""",""Alive"",""	    """"Sing Me a Song"""" to Present"",""Caucasian-American"""
"Alden,""Callan McAuliffe"",""Male"",""BrownBlond "",""Mid to Late 20s"",""Former Worker for the Saviors Former Member of the Militia Head of the Construction Crew for Hilltop Colony Blacksmith "","" - Brother Enid - Girlfriend"",""""""The Damned"""""","""",""TS-19"","""",""Alive"",""	    """"The Damned"""" to Present"",""Caucasian-American"""
"Gracie,""Scarlett and Sophia Anabelle Holloway "",""Female"",""Blonde"",""5 months 2 8 "","""","" - Father  - Mother Aaron - Adoptive Father"",""""""The Damned"""""","""",""TS-19"","""",""Alive"",""	    """"The Damned"""" to Present"",""Caucasian-American"""
"D.J.,""Matt Mangum"",""Male"",""Blond/Brown "",""Early to Mid 40s"",""Former Guard for the Saviors Former Lieutenant of the Saviors Former Biofuel Producer Lieutenant for the Alexandria Safe-Zone "",""Unknown"",""""""How It's Gotta Be"""""","""",""Twice as Far"","""",""Alive"",""	    """"How It's Gotta Be"""" to Present"",""Caucasian-American"""
"Amber,""Autumn Dial"",""Female"",""Blonde"",""Early 20s"",""Unknown"",""Negan - Ex-""""Husband"""" Mark - Boyfriend"",""""""Sing Me a Song"""""","""",""Twice as Far"","""",""Unknown"",""	    """"Sing Me a Song"""" to Present"",""Caucasian-American"""
"Tanya,""Chloe Aktas"",""Female"",""Dark Brown"",""Early to mid 30s"",""Chef Gardener for the Sanctuary "",""Negan - Ex-""""Husband"""""",""""""Sing Me a Song"""""","""",""Us"","""",""Unknown"",""	    """"Sing Me a Song"""" to Present"",""Caucasian-American"""
"Mark,""Griffin Freeman"",""Male"",""Brown"",""Early to Mid 20s"",""Guard for the Saviors "",""Amber - Girlfriend"",""""""Sing Me a Song"""""",""""""Time for After"""" "",""Vatos"","""",""Unknown"",""	    """"Sing Me a Song"""" to """"Time for After"""" "",""Caucasian-American"""
"Gina,""Gina Stewart"",""Female"",""Brown"",""Mid to late 50s"",""Former Vendor for the Saviors Former Worker at Eugene's Bullet Factory Outpost "",""Unknown"",""""""Hostiles and Calamities"""""","""",""Vatos"","""",""Unknown"",""	    """"Hostiles and Calamities"""" to Present"",""Caucasian-American"""
"Potter,""Jon Eyez"",""Male"",""Bald"",""Mid to late 50s"",""Worker for the Saviors "",""Unknown"",""""""The Big Scary U"""""","""",""Walk With Me"","""",""Unknown"",""	    """"The Big Scary U"""" to Present"",""African-American"""
"José,""José Michael Vasquez"",""Male"",""Brown"",""Mid to late 30s"",""Worker for the Saviors "",""Unknown"",""""""The Big Scary U"""""",""""""Worth"""" "",""Walk With Me"","""",""Unknown"",""	    """"The Big Scary U"""" to """"Worth"""" "",""Hispanic-American"""
"Brooke,""Brooke Jaye Taylor"",""Female"",""Red"",""Early to mid 40s"",""Worker for the Saviors "",""Unknown"",""""""The Big Scary U"""""","""",""Walk With Me"","""",""Unknown"",""	    """"The Big Scary U"""" to Present"",""Caucasian-American"""
"Mel,""Courtney Patterson"",""Female"",""Brown"",""Early 40s"",""Unknown"",""Unknown"",""""""Dead or Alive Or"""""","""",""Walk With Me"","""",""Unknown"",""	    """"Dead or Alive Or"""" to Present"",""Caucasian-American"""
"John,""Scott Deckert"",""Male"",""Dirty blond"",""Late 20s"",""Worker for the Saviors "",""Unknown"",""""""Dead or Alive Or"""""","""",""Warning Signs"","""",""Unknown"",""	    """"Dead or Alive Or"""" to Present"",""Caucasian-American"""
"Regina,""Traci Dinwiddie"",""Female"",""Brown"",""Late 40s"",""Former Lieutenant of the Saviors Former Head of the Shephard Office Plaza Former Biofuel producer Savior Marauder "",""Unknown"",""""""Mercy"""""",""""""Who Are You Now?"""""",""Welcome to the Tombs"",""Burned alive by Carol Peletier."",""Dead"",""	    """"Mercy"""" to """"Who Are You Now?"""""",""Native-American"""
"Jed,""Rhys Coiro"",""Male"",""Dark Brown"",""Early 40s"",""Leader of the Savior Marauders "",""Unknown"",""""""The Bridge"""""",""""""Who Are You Now?"""""",""Welcome to the Tombs"",""Burned alive by Carol Peletier."",""Dead"",""	    """"The Bridge"""" to """"Who Are You Now?"""""",""Caucasian-American"""
"Norris,""Aaron Farb"",""Male"",""Brown"",""Mid 30s"","""",""Unknown"",""""""How It's Gotta Be"""""",""“What Comes After” "",""Welcome to the Tombs"",""Shot by one of the armed survivors. Shot in the head by Rick Grimes "",""Dead"",""	    """"How It's Gotta Be"""" to  """"The Obliged"""""",""Caucasian-American"""
"Arat,""Elizabeth Ludlow"",""Female"",""Blonde Black"",""Mid to late 20s"",""Former Lieutenant of the Saviors Road patrol between the joint communities "",""Unknown"",""""""The Cell"""" """"Service"""""",""""""Warning Signs"""""",""Welcome to the Tombs"",""Speared in the back of the head by Cyndie."",""Dead"",""	    """"The Cell"""" to """"Warning Signs"""""",""Middle Eastern-American"""
"Justin,""Zach McGowan"",""Male"",""Dark Brown"",""Mid to Late 30s"",""Unknown"",""Unknown"",""""""A New Beginning"""""",""""""Warning Signs"""" "",""Welcome to the Tombs"",""Shot in the chest with a spear gun by Beatrice. Put down by Maggie Rhee or Kal. "",""Dead"",""	    """"A New Beginning"""" to """"The Bridge"""""",""Caucasian-American"""
"Simon,""Steven Ogg"",""Male"",""Black "",""Mid to late 40s"",""Mortgage Broker Former Second-in-Command of the Saviors Former Head of the Satellite Outpost Former De-Facto Leader of the Saviors "",""Unknown"",""""""Last Day on Earth"""""",""""""Worth"""""",""Welcome to the Tombs"",""Strangled by Negan  Put down by a Sanctuary resident "",""Dead"",""	    """"Last Day on Earth"""" to """"Worth"""""",""Caucasian-American"""
"Duke,""Stephen Shelton"",""Male"","""",""Late 30s"",""Unknown"",""Unknown"",""""""Wrath"""""",""""""Wrath"""""",""What Comes After "",""Stabbed in the chest and throat slit by Morgan Jones."",""Dead"",""	    """"Wrath"""""",""Caucasian-American"""
"Lance,""Colin Dennard"",""Male"",""Blue "",""Early to mid 20s"",""Unknown"",""Unknown"",""""""Wrath"""""",""""""Wrath"""""",""What Happened and What's Going On"",""Shot by the Militia."",""Dead"",""	    """"Wrath"""""",""Caucasian-American"""
"Gary,""Mike Seal"",""Male"",""Black"",""Mid to late 30s"",""Former Lieutenant of the Saviors "",""Unknown"",""""""Service"""""",""""""Worth"""""",""What Lies Ahead Pretty Much Dead Already "",""Shot by Arat, Norris, D.J. and other fellow Saviors. Head bashed in by Negan using his baseball bat, Lucille. "",""Dead"",""	    """"Service"""" to """"Worth"""""",""African-American"""
"Reilly,""Lane Miller"",""Male"",""Brown"",""Late 20s to early 30s"",""Unknown"",""Unknown"",""""""Still Gotta Mean Something"""""",""""""Still Gotta Mean Something"""""",""When the Dead Come Knocking "",""Chopped in the neck and later shot in the head by Rick."",""Dead"",""	    """"Still Gotta Mean Something"""""",""Caucasian-American"""
"Jared,""Joshua Mikel"",""Male"",""Brown"",""Late 20s to Early 30s"",""Unknown"",""Unknown"",""""""The Well"""""",""""""Wrath"""" "",""Who Are You Now?"",""Trapped by Morgan Jones and devoured by walkers."",""Dead"",""	    """"The Well"""" to """"Still Gotta Mean Something"""""",""Caucasian-American"""
"Evan,""Mark Ashworth"",""Male"",""Brown"",""Late 30s"",""Unknown"",""Unknown"",""""""Still Gotta Mean Something"""""",""""""Still Gotta Mean Something"""""",""Who Are You Now?"",""Devoured by walkers"",""Dead"",""	    """"Still Gotta Mean Something"""""",""Caucasian-American"""
"Katy,""Katy O'BrianBethany Kasulas"",""Female"",""Brown"",""Late 20s"",""Unknown"",""Unknown"",""""""The Damned"""""",""""""Do Not Send Us Astray"""""",""Wildfire"",""Shot with a tainted arrow by the Saviors.  Stabbed in the head by Siddiq "",""Dead"",""	    """"The Damned"""" to """"Do Not Send Us Astray"""""",""Caucasian-American"""
"Keno,""Unknown"",""Male"",""Brown"",""Late 20s to early 30s"",""Guard for the Saviors "",""Unknown"",""""""Last Day on Earth"""""",""""""Do Not Send Us Astray"""""",""Worth"",""Stabbed by Morgan Jones."",""Dead"",""	    """"Last Day on Earth"""" to """"Do Not Send Us Astray"""""",""Caucasian-American"""
"Derek,""Dan Johnson"",""Male"",""Black"",""Late 40s"",""Unknown"",""Unknown"",""""""Dead or Alive Or"""""",""""""Do Not Send Us Astray"""""",""Worth "",""Shot by Carol Peletier"",""Dead"",""	    """"Dead or Alive Or"""" to """"Do Not Send Us Astray"""""",""Caucasian-American"""
"Dean,""Adam Fristoe"",""Male"",""Brown"",""Late 30s to early 40s"",""Unknown"",""Unknown"",""""""The Damned"""""",""""""The Lost and the Plunderers"""" "",""Wrath"",""Shot in the cheek by Maggie Rhee. Shot multiple times in the head with a nail gun by Negan. "",""Dead"",""	    """"The Damned"""" to """"How It's Gotta Be"""""",""Caucasian-American"""
"Gavin,""Jayson Warner Smith"",""Male"",""Brown"",""Mid to late 40s"",""Construction Foreman  Former Lieutenant of the Saviors Former Head of the Chemical Plant Outpost "",""Unknown"",""""""The Well"""""",""""""Do Not Send Us Astray"""" "",""Wrath"",""Stabbed through the nape by Henry Stabbed in the head by Carol Peletier "",""Dead"",""	    """"The Well"""" to  """"Honor"""""",""Caucasian-American"""
"Gomez,""Unknown"",""Male"",""Brown"",""Mid 30s"",""Unknown"",""Unknown"",""""""Honor"""""",""""""Honor"""""","""",""Killed by either Carol Peletier or Morgan Jones"",""Dead"",""	    """"Honor"""""",""Hispanic-American"""
"Paulie,""Unknown"",""Male"",""Brown"",""Mid 40s"",""Unknown"",""Unknown"",""""""Honor"""""",""""""Honor"""""","""",""Killed by either Carol Peletier or Morgan Jones"",""Dead"",""	    """"Honor"""""",""Caucasian-American"""
"Zia,""Ciera L. Payton"",""Female"",""Brown"",""Early to Mid 30s"",""Unknown"",""Unknown"",""""""The King, the Widow, and Rick"""""",""""""The King, the Widow, and Rick"""""","""",""Caught in a truck impact, then shot by Daryl Dixon."",""Dead"",""	    """"The King, the Widow, and Rick"""""",""African-American"""
"Leo,""Adam Cronan"",""Male"",""Brown"",""Early to mid 40s"",""Unknown"",""Unknown"",""""""The King, the Widow, and Rick"""""",""""""The King, the Widow, and Rick"""""","""",""Blown up with a RPG by Rosita."",""Dead"",""	    """"The King, the Widow, and Rick"""""",""Caucasian-American"""
"Yago,""Charles Halford"",""Male"",""Brown"",""Late 40s"",""Unknown"",""Unknown"",""""""Some Guy"""""",""""""The Big Scary U"""""","""",""Stabbed in the gut by Rick Grimes Stabbed in the head by Rick Grimes "",""Dead"",""	    """"Some Guy"""" to """"The Big Scary U"""""",""Caucasian-American"""
"Joey,""Trey Butler"",""Male"",""Dark Brown"",""Mid 20s"",""Unknown"",""Unknown"",""""""Some Guy"""""",""""""Some Guy"""""","""",""Shot to death by his fellow Saviors."",""Dead"",""	    """"Some Guy"""""",""Caucasian-American"""
